key,sres_1,sres_2,sres_3,sres_4,sres_5,sres_6,sres_7,sres_8,sres_9,sum
FELIX-2853,0,0,0,0,0,0,0,0,0,0
FELIX-2790,0,0,0,0,0,2,0,1,0,3
FELIX-2767,0,0,1,0,0,0,0,0,0,1
FELIX-2764,0,0,1,0,0,1,0,0,0,2
FELIX-2761,0,0,0,0,0,1,0,0,0,1
FELIX-2743,0,1,0,0,0,0,0,2,0,3
FELIX-2742,0,0,0,0,0,1,0,0,0,1
FELIX-2733,0,0,1,2,0,1,0,2,0,6
FELIX-2730,0,0,0,0,0,0,0,1,0,1
FELIX-2720,0,0,1,0,0,0,0,0,0,1
FELIX-2719,0,0,1,0,0,1,0,0,0,2
FELIX-2712,0,0,1,0,0,0,0,0,0,1
FELIX-2709,0,0,1,0,0,0,0,1,0,2
FELIX-2692,0,0,1,0,0,0,0,0,0,1
FELIX-2679,0,0,1,0,0,0,0,2,0,3
FELIX-2678,0,0,0,0,0,0,0,0,0,0
FELIX-2667,0,0,0,0,0,1,0,0,0,1
FELIX-2649,0,0,0,0,0,1,0,0,1,1
FELIX-2647,0,0,1,0,0,0,0,0,0,1
FELIX-2646,0,0,0,0,0,1,0,3,0,4
FELIX-2642,0,0,1,0,0,0,0,0,0,1
FELIX-2638,0,0,1,0,0,0,0,1,0,2
FELIX-2637,0,0,1,0,0,1,0,0,0,2
FELIX-2625,0,0,0,0,0,0,0,0,0,0
FELIX-2544,0,0,0,0,0,0,0,0,0,0
FELIX-2537,0,0,1,0,0,0,0,0,0,1
FELIX-2530,0,0,1,0,0,0,0,0,0,1
FELIX-2514,0,1,0,0,0,0,0,3,0,4
FELIX-2513,0,1,0,0,0,0,0,0,0,1
FELIX-2461,0,0,0,0,0,1,0,0,0,1
FELIX-2410,0,0,1,0,0,0,0,1,0,2
FELIX-2363,0,0,0,0,0,1,0,0,0,1
FELIX-2322,0,0,1,0,0,1,0,0,0,2
FELIX-2303,0,0,1,0,0,0,0,0,0,1
FELIX-2279,0,0,0,0,0,0,0,0,0,0
FELIX-2209,0,0,0,0,0,0,0,0,0,0
FELIX-2197,0,0,0,0,0,0,0,0,1,0
FELIX-2185,0,0,0,0,0,1,0,1,0,2
FELIX-2174,0,0,0,0,0,0,0,0,0,0
FELIX-2145,0,0,1,0,0,0,0,0,1,1
FELIX-2144,0,0,0,1,0,1,0,0,0,2
FELIX-2132,0,0,0,0,0,1,0,0,0,1
FELIX-2103,0,0,1,0,0,0,0,0,0,1
FELIX-2100,0,0,1,0,0,0,0,0,0,1
FELIX-2051,0,0,0,0,0,0,0,0,0,0
FELIX-2047,0,0,0,0,0,0,0,0,0,0
FELIX-2033,0,0,0,0,0,1,0,1,0,2
FELIX-2020,0,0,0,0,0,0,0,1,0,1
FELIX-1991,0,0,1,0,0,0,0,0,0,1
FELIX-1975,0,0,2,0,0,1,0,0,0,3
FELIX-1974,0,0,1,0,0,0,0,0,0,1
FELIX-1963,0,0,0,0,0,0,0,0,0,0
FELIX-1962,0,0,1,0,0,0,0,0,0,1
FELIX-1959,0,0,0,0,0,1,0,0,0,1
FELIX-1957,1,0,0,0,0,0,0,2,0,3
FELIX-1893,0,0,1,0,0,0,0,0,0,1
FELIX-1891,0,0,1,0,0,1,0,0,0,2
FELIX-1884,0,0,0,0,0,0,0,2,0,2
FELIX-1875,0,0,0,0,0,0,0,0,0,0
FELIX-1853,0,0,1,0,0,1,0,0,0,2
FELIX-1837,0,0,0,0,0,0,0,2,0,2
FELIX-1815,0,0,0,0,0,0,0,0,0,0
FELIX-1808,0,0,0,0,0,1,0,1,0,2
FELIX-1796,0,0,1,0,0,0,0,1,0,2
FELIX-1764,0,0,1,0,0,0,0,0,0,1
FELIX-1696,0,0,1,0,0,0,0,0,0,1
FELIX-1672,0,0,1,0,0,0,0,0,0,1
FELIX-1656,0,0,0,0,0,0,0,0,0,0
FELIX-1644,0,0,0,0,0,0,0,0,0,0
FELIX-1568,0,0,0,0,0,0,0,0,0,0
FELIX-1547,0,0,1,0,0,0,0,0,0,1
FELIX-1546,0,0,1,0,0,0,0,2,0,3
FELIX-1537,0,0,1,0,0,0,0,2,0,3
FELIX-1524,0,1,0,0,0,0,0,0,0,1
FELIX-1522,0,0,0,0,0,0,0,0,0,0
FELIX-1521,0,0,0,0,0,0,0,0,0,0
FELIX-1510,0,0,0,0,0,0,0,2,0,2
FELIX-1485,0,0,0,0,0,0,0,0,0,0
FELIX-1483,0,0,0,0,0,0,0,2,0,2
FELIX-1482,0,0,0,0,0,1,0,0,0,1
FELIX-1478,0,0,0,0,0,0,0,1,0,1
FELIX-1446,0,0,0,0,0,0,0,2,0,2
FELIX-1441,0,0,0,0,0,0,0,0,0,0
FELIX-1409,0,0,0,0,0,0,0,0,0,0
FELIX-1385,0,0,0,0,0,0,0,0,0,0
FELIX-1372,0,0,1,0,0,0,0,2,0,3
FELIX-1358,0,0,1,0,0,1,0,0,0,2
FELIX-1350,0,0,0,0,1,0,0,1,1,2
FELIX-1339,0,0,0,0,0,0,0,2,2,2
FELIX-1338,0,0,0,0,1,2,0,0,3,3
FELIX-1331,0,0,0,0,0,2,0,0,0,2
FELIX-1324,0,0,0,0,0,0,0,1,0,1
FELIX-1323,0,0,0,0,0,0,0,0,0,0
FELIX-1317,0,0,0,0,0,0,0,0,0,0
FELIX-1298,0,0,1,0,0,0,0,0,0,1
FELIX-1297,0,0,1,0,0,0,0,0,0,1
FELIX-1289,0,0,0,0,0,0,0,0,0,0
FELIX-1284,0,0,0,0,0,0,0,0,0,0
FELIX-1261,0,0,1,0,0,0,0,1,0,2
FELIX-1250,0,0,1,0,0,1,0,0,0,2
FELIX-1244,0,0,0,0,0,0,0,0,0,0
FELIX-1234,0,0,0,0,0,1,0,4,0,5
FELIX-1232,0,0,0,0,1,0,0,0,0,1
FELIX-1231,0,0,0,0,0,0,0,0,0,0
FELIX-1229,0,0,0,0,0,0,0,0,0,0
FELIX-1206,0,0,0,0,0,0,0,1,0,1
FELIX-1205,0,1,0,0,0,0,0,0,0,1
FELIX-1193,0,0,0,0,0,0,0,0,0,0
FELIX-1181,0,0,0,0,0,1,0,0,0,1
FELIX-1142,0,0,0,0,0,0,0,0,0,0
FELIX-1111,0,0,0,0,0,0,0,0,0,0
FELIX-1109,0,0,0,0,0,1,0,0,0,1
FELIX-1056,0,0,0,0,0,0,0,0,0,0
FELIX-1052,0,0,0,0,0,0,0,0,0,0
FELIX-1012,0,0,0,0,0,0,0,0,0,0
FELIX-1011,0,0,1,0,0,0,0,0,0,1
FELIX-1010,0,0,1,0,0,0,0,0,0,1
FELIX-1009,0,0,0,0,0,0,0,1,0,1
FELIX-1006,0,0,0,0,0,0,0,0,0,0
FELIX-976,0,0,1,0,0,0,0,0,0,1
FELIX-974,0,0,0,0,0,1,0,0,0,1
FELIX-954,1,0,0,0,0,0,0,2,0,3
FELIX-946,0,0,0,0,0,0,0,0,0,0
FELIX-930,0,0,0,0,0,0,0,0,0,0
FELIX-929,0,0,0,0,0,1,0,0,0,1
FELIX-928,0,0,1,0,0,0,0,0,0,1
FELIX-927,0,0,0,0,0,0,0,0,0,0
FELIX-925,0,0,0,1,0,0,0,0,0,1
FELIX-924,0,0,0,0,0,1,0,0,0,1
FELIX-922,0,0,1,0,0,0,0,2,0,3
FELIX-912,0,0,1,0,0,1,0,1,0,3
FELIX-878,0,0,0,0,0,0,0,0,0,0
FELIX-833,0,0,1,0,0,0,0,0,0,1
FELIX-826,0,0,0,0,0,0,0,1,0,1
FELIX-814,0,0,0,0,0,1,0,0,0,1
FELIX-804,0,0,2,0,0,0,0,0,0,2
FELIX-791,1,0,0,0,0,0,0,0,0,1
FELIX-790,0,0,0,0,0,0,0,0,0,0
FELIX-781,0,0,1,0,0,0,0,0,0,1
FELIX-755,0,0,0,0,0,1,0,0,0,1
FELIX-753,0,0,0,0,0,1,0,0,0,1
FELIX-749,0,0,0,0,0,1,0,0,0,1
FELIX-741,0,0,0,0,0,1,0,3,0,4
FELIX-713,0,0,0,0,0,1,0,1,0,2
FELIX-691,0,0,0,0,0,1,0,0,0,1
FELIX-663,0,0,0,0,0,0,0,0,0,0
FELIX-658,1,0,0,0,1,2,0,0,0,4
FELIX-648,0,0,1,0,0,0,0,1,0,2
FELIX-615,0,0,1,0,0,0,0,1,0,2
FELIX-610,0,0,0,0,0,0,0,0,0,0
FELIX-604,0,0,1,0,0,0,0,1,0,2
FELIX-576,0,0,0,0,0,1,0,0,0,1
FELIX-556,0,0,0,0,0,0,0,0,0,0
FELIX-554,0,0,0,0,0,1,0,0,0,1
FELIX-553,0,0,0,0,0,1,0,0,0,1
FELIX-568,0,0,2,0,0,0,0,0,0,2
FELIX-543,0,0,0,0,0,1,0,1,0,2
FELIX-538,0,0,0,0,0,0,0,1,0,1
FELIX-534,0,0,0,0,0,0,0,0,0,0
FELIX-531,0,0,2,0,0,0,0,1,0,3
FELIX-530,0,0,0,0,0,1,0,0,0,1
FELIX-528,0,0,0,0,0,0,0,0,0,0
FELIX-524,0,0,1,0,0,1,0,0,0,2
FELIX-509,1,0,0,0,0,0,0,1,0,2
FELIX-498,0,0,0,0,0,1,0,0,0,1
FELIX-492,0,0,0,0,0,0,0,0,0,0
FELIX-470,0,0,0,0,0,0,0,0,0,0
FELIX-465,0,0,0,0,0,0,0,0,0,0
FELIX-459,0,0,0,0,0,0,0,0,0,0
FELIX-454,0,0,1,0,0,1,0,0,0,2
FELIX-452,0,0,1,0,0,1,0,0,0,2
FELIX-440,0,0,1,0,0,0,0,0,0,1
FELIX-433,1,0,0,0,0,0,0,3,0,4
FELIX-420,0,0,0,0,0,0,0,0,0,0
FELIX-397,0,0,0,0,0,0,0,0,0,0
FELIX-376,0,0,0,0,0,2,0,0,0,2
FELIX-336,0,0,0,1,0,1,0,0,0,2
FELIX-323,0,0,0,0,0,0,0,0,0,0
FELIX-320,0,0,0,0,0,0,0,0,0,0
FELIX-311,0,0,0,0,0,0,0,0,0,0
FELIX-310,0,0,0,0,0,1,0,0,0,1
FELIX-308,0,0,1,0,0,1,0,0,0,2
FELIX-303,0,0,0,0,0,0,0,0,0,0
FELIX-299,0,0,0,0,0,0,0,0,0,0
FELIX-298,0,0,0,0,0,0,0,0,0,0
FELIX-297,0,0,1,0,0,0,0,0,0,1
FELIX-296,0,0,1,0,0,0,0,0,0,1
FELIX-295,0,0,0,0,0,0,0,0,0,0
FELIX-294,0,0,1,0,0,0,0,0,0,1
FELIX-284,0,0,1,0,0,0,0,0,0,1
FELIX-274,0,0,0,0,0,0,0,0,0,0
FELIX-266,0,0,0,0,0,0,0,0,0,0
FELIX-257,0,0,1,1,0,0,0,0,0,2
FELIX-255,0,0,1,0,0,0,0,0,0,1
FELIX-251,0,0,0,0,0,1,0,0,0,1
FELIX-247,0,0,1,1,0,0,0,0,1,2
FELIX-246,0,0,0,0,0,0,0,0,0,0
FELIX-245,0,0,0,0,0,0,0,0,0,0
FELIX-241,0,0,1,0,0,0,0,0,0,1
FELIX-240,0,0,0,0,0,0,0,0,0,0
FELIX-239,0,0,0,0,0,1,0,0,0,1
FELIX-238,0,0,0,0,0,0,0,0,0,0
FELIX-237,0,0,0,0,0,0,0,0,0,0
FELIX-236,0,0,0,0,0,0,0,0,0,0
FELIX-235,0,0,0,0,0,0,0,0,0,0
FELIX-234,0,0,0,0,0,0,0,0,0,0
FELIX-233,0,0,0,0,0,0,0,0,0,0
FELIX-232,0,0,0,0,0,0,0,0,0,0
FELIX-231,0,0,0,0,0,0,0,0,0,0
FELIX-230,0,0,0,0,0,0,0,0,0,0
FELIX-229,0,0,0,0,0,0,0,0,0,0
FELIX-228,0,0,0,0,0,1,0,0,0,1
FELIX-226,0,0,0,0,0,1,0,0,0,1
FELIX-225,0,0,0,0,0,0,0,0,0,0
FELIX-224,0,0,0,0,0,0,0,0,0,0
FELIX-223,0,0,0,0,0,0,0,0,0,0
FELIX-219,0,0,1,0,0,0,0,0,0,1
FELIX-217,0,0,0,0,0,0,0,0,0,0
FELIX-216,0,0,1,0,0,0,0,0,0,1
FELIX-213,0,0,0,0,0,0,0,0,0,0
FELIX-212,0,0,0,0,0,1,0,0,0,1
FELIX-211,0,0,0,0,0,1,0,0,0,1
FELIX-210,0,0,0,0,0,0,0,0,0,0
FELIX-209,0,0,0,0,0,0,0,0,0,0
FELIX-208,0,0,1,0,0,0,0,0,0,1
FELIX-207,0,0,0,0,0,0,0,0,0,0
FELIX-206,0,0,1,0,0,0,0,0,0,1
FELIX-205,0,0,0,0,0,0,0,0,0,0
FELIX-204,0,0,0,0,0,1,0,0,0,1
FELIX-200,0,0,0,1,0,0,0,2,0,3
FELIX-199,0,0,0,0,0,0,0,1,0,1
FELIX-191,0,0,0,0,0,0,0,1,0,1
FELIX-183,0,0,0,0,0,0,0,0,0,0
FELIX-182,0,0,0,0,0,0,0,0,0,0
FELIX-181,0,0,1,0,0,0,0,0,0,1
FELIX-180,0,0,0,0,0,0,0,0,0,0
FELIX-179,0,0,0,0,0,0,0,0,0,0
FELIX-178,0,0,0,0,0,0,0,3,0,3
FELIX-167,0,0,0,0,0,0,0,0,0,0
FELIX-166,0,0,1,0,0,0,0,0,0,1
FELIX-158,0,0,0,0,0,0,0,0,0,0
FELIX-153,0,0,0,0,0,1,0,1,0,2
FELIX-139,0,0,1,1,0,0,0,0,0,2
FELIX-136,0,0,1,0,0,1,0,0,0,2
FELIX-135,0,0,0,0,0,0,0,0,0,0
FELIX-134,0,0,0,0,0,0,0,0,0,0
FELIX-133,0,0,1,0,0,0,0,0,0,1
FELIX-116,0,0,1,0,0,0,0,0,0,1
FELIX-115,0,0,1,0,0,0,0,0,0,1
FELIX-110,0,0,1,0,0,3,0,0,0,4
FELIX-102,0,0,1,0,0,0,0,0,0,1
FELIX-101,0,1,0,0,0,1,0,1,0,3
FELIX-92,0,0,1,0,0,0,0,0,0,1
FELIX-86,0,0,0,0,0,1,0,0,0,1
FELIX-74,0,0,1,0,0,0,0,0,0,1
FELIX-64,0,0,0,0,0,0,0,0,0,0
FELIX-58,0,0,0,0,0,0,0,0,0,0
FELIX-56,0,0,0,0,0,1,0,0,0,1
FELIX-49,0,0,1,0,0,0,0,0,0,1
FELIX-42,0,0,1,0,0,1,0,0,0,2
FELIX-35,0,0,0,0,0,0,0,0,0,0
FELIX-34,0,0,1,0,0,0,0,0,0,1
FELIX-33,0,0,1,0,0,0,0,0,0,1
FELIX-32,0,0,0,0,0,2,0,1,0,3
FELIX-31,0,0,1,0,0,0,0,0,0,1
FELIX-30,0,0,0,0,0,0,0,0,0,0
FELIX-29,0,0,1,0,0,0,0,0,0,1
FELIX-28,0,0,0,0,0,0,0,0,0,0
FELIX-27,0,0,1,0,0,1,0,0,0,2
FELIX-25,0,0,1,0,0,0,0,0,0,1
FELIX-24,0,0,1,0,0,0,0,0,0,1
FELIX-23,0,0,0,0,0,2,0,0,0,2
FELIX-22,0,0,0,0,0,0,0,0,0,0
FELIX-20,0,0,1,0,0,0,0,0,0,1
FELIX-19,0,0,1,0,0,0,0,0,0,1
FELIX-18,0,0,1,0,0,0,0,0,0,1
FELIX-17,0,0,1,0,0,0,0,0,0,1
FELIX-16,0,0,1,0,0,0,0,0,0,1
FELIX-15,0,0,1,0,0,0,0,0,0,1
FELIX-14,0,0,0,0,0,0,0,0,0,0
FELIX-13,0,0,1,0,0,0,0,0,0,1
FELIX-12,0,0,1,0,0,0,0,0,0,1
FELIX-11,0,0,1,0,0,0,0,0,0,1
FELIX-10,0,0,0,0,0,0,0,0,0,0
FELIX-9,0,0,1,0,0,0,0,0,0,1
FELIX-8,0,0,1,0,0,0,0,0,0,1
FILEUPLOAD-148,0,0,0,0,0,0,0,0,0,0
FILEUPLOAD-119,0,0,0,0,0,2,0,0,0,2
FILEUPLOAD-112,0,0,0,0,0,0,0,0,0,0
HTTPCLIENT-1951,0,0,1,0,0,0,0,0,0,1
HTTPCLIENT-1937,0,0,1,0,0,0,0,0,0,1
HTTPCLIENT-1916,0,0,0,0,0,0,0,0,0,0
HTTPCLIENT-1874,0,0,0,0,0,1,0,0,0,1
HTTPCLIENT-1872,0,0,0,0,0,0,0,1,0,1
HTTPCLIENT-1852,0,0,0,0,0,0,0,1,0,1
HTTPCLIENT-1846,0,0,1,0,0,1,0,0,0,2
HTTPCLIENT-1843,0,0,1,0,0,0,0,0,0,1
HTTPCLIENT-1817,0,0,1,0,0,1,0,1,0,3
HTTPCLIENT-1820,0,0,0,0,0,1,0,0,0,1
HTTPCLIENT-1818,0,0,1,0,0,0,0,0,0,1
HTTPCLIENT-1752,0,0,0,0,0,0,0,0,0,0
HTTPCLIENT-1750,0,0,0,0,0,0,0,0,0,0
HTTPCLIENT-1714,0,0,0,0,0,0,0,1,0,1
HTTPCLIENT-1592,0,0,0,0,0,0,0,0,0,0
HTTPCLIENT-1505,0,0,0,0,0,0,0,0,0,0
HTTPCLIENT-1493,0,0,0,0,0,0,0,0,0,0
HTTPCLIENT-1480,0,0,0,0,0,0,0,0,0,0
HTTPCLIENT-1475,0,0,0,0,0,0,0,2,0,2
HTTPCLIENT-1469,1,0,0,0,1,0,0,0,0,2
HTTPCLIENT-1404,0,0,1,0,0,0,0,0,0,1
HTTPCLIENT-1401,0,0,0,1,0,0,0,0,0,1
HTTPCLIENT-1394,0,0,1,0,0,0,0,1,0,2
HTTPCLIENT-1261,0,0,0,0,0,0,0,0,0,0
HTTPCLIENT-1246,0,0,0,0,0,0,0,0,0,0
HTTPCLIENT-1239,0,0,0,0,0,0,0,0,0,0
HTTPCLIENT-1819,0,0,0,0,0,0,0,2,0,2
HTTPCLIENT-1222,0,0,0,0,0,0,0,0,0,0
HTTPCLIENT-1191,0,0,0,0,0,0,0,0,0,0
HTTPCLIENT-1182,0,0,0,0,0,1,0,0,0,1
HTTPCLIENT-1132,0,0,0,0,0,0,0,0,0,0
HTTPCLIENT-1123,0,0,0,1,0,0,0,0,0,1
HTTPCLIENT-1109,0,0,0,0,0,0,0,0,0,0
HTTPCLIENT-1101,0,0,0,0,0,0,0,0,0,0
HTTPCLIENT-1076,0,0,0,0,0,0,0,0,0,0
HTTPCLIENT-1074,0,0,1,0,0,0,0,0,0,1
HTTPCLIENT-1059,0,0,0,0,0,1,0,0,1,1
HTTPCLIENT-1030,0,0,0,0,0,0,0,0,0,0
HTTPCLIENT-1025,0,0,0,0,0,0,0,1,0,1
HTTPCLIENT-1019,0,0,0,0,0,1,0,0,2,1
HTTPCLIENT-1018,0,0,1,0,0,0,0,0,0,1
HTTPCLIENT-1014,0,0,0,0,0,0,0,0,0,0
HTTPCLIENT-1010,0,0,0,0,0,0,0,1,1,1
HTTPCLIENT-982,0,0,0,0,1,0,0,3,1,4
HTTPCLIENT-978,0,0,0,0,0,1,0,0,0,1
HTTPCLIENT-977,0,0,0,0,0,1,0,0,0,1
HTTPCLIENT-975,0,0,0,0,0,1,0,0,0,1
HTTPCLIENT-973,0,0,0,0,0,0,0,0,0,0
HTTPCLIENT-926,0,0,1,0,0,0,0,0,0,1
HTTPCLIENT-915,0,0,0,0,0,1,0,0,0,1
HTTPCLIENT-851,0,0,0,0,0,0,0,0,0,0
HTTPCLIENT-836,0,0,1,0,0,0,0,0,0,1
HTTPCLIENT-834,0,0,1,0,0,0,0,1,0,2
HTTPCLIENT-816,0,0,0,0,0,0,0,2,0,2
HTTPCLIENT-812,0,0,0,0,0,0,0,3,0,3
HTTPCLIENT-807,0,0,0,0,0,0,0,0,0,0
HTTPCLIENT-788,0,0,1,0,0,0,0,0,0,1
HTTPCLIENT-761,0,0,0,0,0,0,0,0,0,0
HTTPCLIENT-751,0,0,0,0,0,0,0,0,0,0
HTTPCLIENT-750,0,0,0,0,0,0,0,0,0,0
HTTPCLIENT-733,0,0,0,0,0,1,0,0,0,1
HTTPCLIENT-728,0,0,0,0,0,0,0,0,0,0
HTTPCLIENT-723,0,0,0,0,0,0,0,0,0,0
HTTPCLIENT-720,0,0,1,0,0,0,0,0,0,1
HTTPCLIENT-670,0,0,0,0,0,0,0,0,0,0
HTTPCLIENT-656,0,0,0,0,0,0,0,0,0,0
HTTPCLIENT-649,0,0,0,0,0,0,0,0,0,0
HTTPCLIENT-601,0,0,1,0,0,1,0,0,0,2
HTTPCLIENT-245,0,0,0,0,0,1,0,0,0,1
HTTPCORE-570,0,0,0,0,0,0,0,0,0,0
HTTPCORE-569,0,0,0,0,0,0,0,0,0,0
HTTPCORE-563,0,0,1,0,0,0,0,0,0,1
HTTPCORE-549,0,0,1,0,0,0,0,0,0,1
HTTPCORE-548,0,0,0,0,0,1,0,0,0,1
HTTPCORE-547,0,0,0,0,0,0,0,1,0,1
HTTPCORE-546,0,0,0,0,0,0,0,1,0,1
HTTPCORE-545,0,0,0,0,0,0,0,1,0,1
HTTPCORE-544,0,0,0,0,0,0,0,0,0,0
HTTPCORE-503,0,0,0,0,0,0,0,0,1,0
HTTPCORE-502,0,0,0,0,0,0,0,0,1,0
HTTPCORE-497,0,0,1,0,0,0,0,0,0,1
HTTPCORE-479,0,0,0,0,0,0,0,0,0,0
HTTPCORE-478,0,0,0,0,0,0,0,0,0,0
HTTPCORE-471,0,0,0,0,0,0,0,1,0,1
HTTPCORE-454,0,0,0,0,0,0,0,0,1,0
HTTPCORE-452,0,0,0,0,0,0,0,0,0,0
HTTPCORE-450,0,0,0,0,0,0,0,0,0,0
HTTPCORE-424,0,1,0,0,0,0,1,1,0,3
HTTPCORE-412,0,0,0,0,0,0,0,0,0,0
HTTPCORE-407,0,0,0,0,0,0,0,1,0,1
HTTPCORE-432,0,0,0,0,0,0,0,0,0,0
HTTPCORE-380,0,0,0,0,0,0,0,0,0,0
HTTPCORE-365,0,0,0,0,0,0,0,3,0,3
HTTPCORE-341,0,0,0,0,0,0,0,0,1,0
HTTPCORE-340,0,0,0,0,0,0,0,0,0,0
HTTPCORE-311,0,0,1,0,0,0,0,0,0,1
HTTPCORE-232,0,0,1,0,0,0,0,0,1,1
HTTPCORE-230,0,0,0,0,0,0,0,0,0,0
HTTPCORE-183,0,0,0,0,0,1,0,0,0,1
HTTPCORE-150,0,0,0,0,0,0,0,0,0,0
HTTPCORE-148,0,0,0,0,0,0,0,0,0,0
HTTPCORE-131,0,0,0,0,0,0,0,0,0,0
HTTPCORE-125,0,0,1,0,0,0,0,0,0,1
HTTPCORE-111,0,0,0,0,0,0,0,0,0,0
HTTPCORE-68,0,0,0,0,0,0,0,0,0,0
HTTPCORE-34,0,0,0,0,0,0,0,1,0,1
HTTPCORE-32,0,0,0,0,0,0,0,0,0,0
HTTPCORE-19,0,0,0,0,0,1,0,0,3,1
HTTPCORE-18,0,1,0,1,0,2,0,0,1,4
HTTPCORE-17,0,0,0,0,0,1,0,3,6,4
HTTPCORE-15,0,0,0,0,0,1,0,0,0,1
HTTPCORE-4,0,0,0,0,0,0,0,0,0,0
IO-608,0,0,0,0,0,0,0,0,0,0
IO-607,0,0,0,0,0,0,0,0,0,0
IO-596,0,1,2,0,0,1,0,2,0,6
IO-595,0,0,0,0,0,0,0,0,0,0
IO-583,0,0,1,0,0,0,0,0,0,1
IO-577,0,0,0,0,0,0,0,0,0,0
IO-574,0,0,0,0,0,0,0,0,0,0
IO-566,0,0,0,0,0,0,0,0,0,0
IO-548,0,0,0,0,0,0,0,0,0,0
IO-539,0,0,0,0,0,1,0,0,0,1
IO-538,0,0,0,0,0,0,0,0,0,0
IO-533,0,0,0,0,0,0,0,0,0,0
IO-532,0,1,0,0,0,0,0,0,0,1
IO-529,0,0,0,0,0,1,0,0,0,1
IO-527,0,0,1,0,0,0,0,0,0,1
IO-521,0,0,0,0,0,0,0,0,0,0
IO-519,0,0,0,0,0,0,0,0,0,0
IO-518,0,0,0,0,0,0,0,0,0,0
IO-513,0,0,1,0,0,0,0,0,0,1
IO-510,0,0,0,0,0,0,0,0,0,0
IO-507,0,0,0,0,0,0,0,0,0,0
IO-493,0,0,0,0,0,0,0,0,0,0
IO-464,0,0,0,0,0,1,0,0,0,1
IO-459,0,0,0,0,0,0,0,0,0,0
IO-457,0,0,0,0,0,0,0,0,0,0
IO-454,0,0,0,0,0,0,0,0,0,0
IO-446,0,0,0,0,0,0,0,0,0,0
IO-434,0,0,0,0,0,0,0,0,0,0
IO-432,0,0,0,0,0,0,0,0,0,0
IO-431,0,0,0,0,0,1,0,0,0,1
IO-427,0,0,1,0,0,0,0,0,0,1
IO-426,0,0,0,0,0,0,0,1,0,1
IO-425,0,0,0,0,0,0,0,0,0,0
IO-419,0,0,1,0,0,0,0,0,1,1
IO-412,0,0,0,0,0,0,0,0,0,0
IO-394,0,0,0,0,0,0,0,0,0,0
IO-393,0,0,0,0,0,0,0,0,0,0
IO-392,0,0,0,0,0,0,0,0,0,0
IO-387,0,0,0,0,0,1,0,0,0,1
IO-385,0,0,0,0,0,0,0,1,0,1
IO-384,0,0,1,0,0,0,0,2,1,3
IO-400,0,0,0,0,0,1,0,0,0,1
IO-382,0,0,0,0,0,0,0,0,0,0
IO-381,0,0,0,0,0,0,0,0,0,0
IO-376,0,0,0,0,0,0,0,0,0,0
IO-367,0,0,0,0,0,0,0,0,0,0
IO-366,0,0,1,0,0,0,0,0,0,1
IO-360,0,0,0,0,0,0,0,0,0,0
IO-359,0,0,0,0,0,0,0,1,0,1
IO-358,0,0,0,0,0,0,0,1,0,1
IO-340,0,0,0,0,0,0,1,8,1,9
IO-337,0,0,0,0,0,0,0,2,0,2
IO-330,0,0,0,0,0,0,0,1,0,1
IO-327,0,0,0,0,0,0,0,1,0,1
IO-326,0,0,0,0,0,0,0,1,0,1
IO-325,0,0,0,0,0,0,0,0,0,0
IO-324,0,0,2,0,0,1,0,0,1,3
IO-322,0,0,0,0,0,0,0,0,0,0
IO-318,0,0,2,0,0,0,0,0,1,2
IO-316,0,0,0,0,0,0,0,0,0,0
IO-315,0,0,0,0,0,1,0,1,0,2
IO-313,0,0,0,0,0,0,0,1,0,1
IO-310,0,0,0,0,0,0,0,0,0,0
IO-309,0,0,0,0,0,0,0,0,0,0
IO-308,0,0,0,0,0,1,0,0,0,1
IO-305,0,0,0,0,0,0,0,0,1,0
IO-294,0,0,0,0,0,1,0,1,0,2
IO-291,0,0,0,0,0,0,0,0,0,0
IO-290,0,0,0,0,0,0,0,1,0,1
IO-288,0,0,0,0,0,0,0,0,0,0
IO-286,0,0,0,0,0,1,0,0,0,1
IO-284,0,0,1,0,0,0,0,0,0,1
IO-282,0,0,1,0,0,0,0,1,0,2
IO-275,0,0,0,0,0,0,0,0,0,0
IO-267,0,0,1,0,0,0,0,0,1,1
IO-256,0,0,0,0,0,0,0,0,0,0
IO-255,0,0,0,0,0,1,0,2,0,3
IO-250,0,0,1,0,0,0,0,1,0,2
IO-244,0,0,0,0,0,0,0,0,0,0
IO-242,0,0,0,0,0,0,0,1,0,1
IO-222,0,0,1,2,0,3,0,0,0,6
IO-221,0,0,0,0,0,0,0,0,0,0
IO-211,0,0,0,0,0,0,0,0,0,0
IO-210,0,0,0,0,0,0,0,0,0,0
IO-203,0,0,0,0,0,0,0,0,0,0
IO-200,0,0,0,0,0,0,0,0,0,0
IO-199,0,0,0,0,0,0,0,0,0,0
IO-198,0,0,0,0,0,0,0,0,0,0
IO-197,0,0,0,0,0,0,0,0,0,0
IO-193,0,0,0,1,0,0,0,0,0,1
IO-192,0,0,0,1,0,0,0,0,0,1
IO-186,0,0,1,0,0,1,0,0,0,2
IO-182,0,0,0,0,0,1,0,0,0,1
IO-178,1,0,1,0,0,1,0,0,0,3
IO-177,0,0,1,0,0,0,0,0,0,1
IO-172,1,0,1,0,0,1,0,1,0,4
IO-169,0,0,0,0,0,0,0,0,0,0
IO-162,0,0,0,0,0,0,0,3,0,3
